,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2217,Breach Candy,18.9718962,72.8040315551972,Love Sugar Dough,18.964757056320078,72.80445555072953,Bakery
2218,Breach Candy,18.9718962,72.8040315551972,Breach Candy,18.968602442443252,72.8037863288681,Other Great Outdoors
2219,Breach Candy,18.9718962,72.8040315551972,Girgaum Chowpatty,18.95540503513192,72.81417699004072,Beach
2220,Breach Candy,18.9718962,72.8040315551972,Govinda's Vegetarian Restaurant,18.95745164319056,72.80999366135798,Indian Restaurant
2221,Breach Candy,18.9718962,72.8040315551972,Maji Sagar,18.972683352131636,72.81468320244811,Fast Food Restaurant
2222,Breach Candy,18.9718962,72.8040315551972,Cream Centre,18.955504728100184,72.81318601567378,Mexican Restaurant
2223,Breach Candy,18.9718962,72.8040315551972,Crystal,18.955930610388766,72.8120951495242,Indian Restaurant
2224,Breach Candy,18.9718962,72.8040315551972,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
2225,Breach Candy,18.9718962,72.8040315551972,B:Blunt,18.96041,72.809329,Salon / Barbershop
2226,Breach Candy,18.9718962,72.8040315551972,Sushi and More,18.965243672120746,72.80503277810644,Japanese Restaurant
2227,Breach Candy,18.9718962,72.8040315551972,The Tote,18.980390639595864,72.82036680494305,Italian Restaurant
2228,Breach Candy,18.9718962,72.8040315551972,Hanging Gardens,18.956328289149535,72.80537324230707,Park
2229,Breach Candy,18.9718962,72.8040315551972,Py Bar & Bistro,18.975032869989203,72.80632035864238,Bar
2230,Breach Candy,18.9718962,72.8040315551972,Sukh Sagar Juice Center,18.956124976419428,72.81347537635587,Juice Bar
2231,Breach Candy,18.9718962,72.8040315551972,Pronto,18.975295158442606,72.81278254955731,Italian Restaurant
2232,Breach Candy,18.9718962,72.8040315551972,Starbucks,18.963768,72.80728,Coffee Shop
2233,Breach Candy,18.9718962,72.8040315551972,Toujours,18.970965743793656,72.80470234923436,Bakery
2234,Breach Candy,18.9718962,72.8040315551972,Doppio Bar & Brasserie,18.975042659799097,72.80641575814303,Lounge
2235,Breach Candy,18.9718962,72.8040315551972,Café New York,18.958107623967862,72.8109995260391,Gastropub
2236,Breach Candy,18.9718962,72.8040315551972,Kulfi Centre,18.955855350646267,72.81262569949693,Ice Cream Shop
2237,Breach Candy,18.9718962,72.8040315551972,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery
2238,Breach Candy,18.9718962,72.8040315551972,Kobe Sizzlers,18.95660470617759,72.81346491373459,Steakhouse
2239,Breach Candy,18.9718962,72.8040315551972,Neel,18.980407099558455,72.82040255503206,Indian Restaurant
2240,Breach Candy,18.9718962,72.8040315551972,Sardar Pav Bhaji,18.96974040018574,72.81522103728183,Snack Place
2241,Breach Candy,18.9718962,72.8040315551972,China Garden,18.963902813593037,72.80705247408125,Bar
2242,Breach Candy,18.9718962,72.8040315551972,Nehru Planetarium,18.98943342761061,72.81475024850023,Planetarium
2243,Breach Candy,18.9718962,72.8040315551972,Sarvi,18.96685250452282,72.82922116407411,Middle Eastern Restaurant
2244,Breach Candy,18.9718962,72.8040315551972,Under The Banyan Tree,18.969327625799465,72.80834388271732,Café
2245,Breach Candy,18.9718962,72.8040315551972,Mafatlal Hindu Bath & Boating Club,18.953616,72.815366,Harbor / Marina
2246,Breach Candy,18.9718962,72.8040315551972,Dakshinayan,18.947881215816018,72.79735662773038,Indian Restaurant
2247,Breach Candy,18.9718962,72.8040315551972,Starbucks Coffee,18.9564316265885,72.81205759261528,Coffee Shop
2248,Breach Candy,18.9718962,72.8040315551972,Delhi Darbar,18.961580689107752,72.82352680100172,Indian Restaurant
2249,Breach Candy,18.9718962,72.8040315551972,"Barbeque Nation, Atria Mall",18.990922682607252,72.81402402419955,BBQ Joint
2250,Breach Candy,18.9718962,72.8040315551972,Glocal Junction,18.98913272746912,72.8147621601561,Bar
2251,Breach Candy,18.9718962,72.8040315551972,Babulnath Dosa Centre,18.956984657219515,72.80903007106785,Indian Restaurant
2252,Breach Candy,18.9718962,72.8040315551972,Celejor,18.97584443166727,72.8236785218938,Bakery
2253,Breach Candy,18.9718962,72.8040315551972,Lamington Road,18.960565915969827,72.8172257182606,Electronics Store
2254,Breach Candy,18.9718962,72.8040315551972,Govindas,18.957467400710083,72.8098425904172,Indian Restaurant
2255,Breach Candy,18.9718962,72.8040315551972,Krishna Palace Residency Hotel,18.96226637245613,72.81395955048289,Hotel
2256,Breach Candy,18.9718962,72.8040315551972,Naturals,18.96810352436019,72.82018586251398,Ice Cream Shop
